"fuente","divipola","Municipio","Departamento","valor","nombre_del_proyecto","categoria","subcategoria","fecha_corte"
"Impuesto Nacional al Consumo","19,760","Sotará Paispamba","Cauca","36,600,000","FORTALECIMIENTO Y PROMOCIÓN DE LOS EVENTOS CULTURALES DE LAS INSTITUCIONES EDUCATIVAS LOS ROBLES, COMUNEROS, CHAPA, EL CRUCERO, LA PAZ Y PUEBLOQUEMADO DEL MUNICIPIO DE SOTARÁ, CAUCA.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","18,205","Curillo","Caquetá","55,000,000","FORTALECIMIENTO DE LA CULTURA Y SABERES DE LA POBLACIÓN AFRO DEL MUNICIPIO DE CURILLO","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","68,001","Bucaramanga","Santander","118,000,000","JORNADAS PEDAGOGICAS PARA FOMENTAR EN LA COMUNIDAD LA APROPIACION DE LA EDIFICACION DEL CENTRO CULTURAL DEL ORIENTE COLOMBIANO COMO PATRIMONIO DE LA NACION MI COLE  RETRO III.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","17,042","Anserma","Caldas","19,000,000","INVESTIGACIÒN Y PUBLICACIÒN MAESTRO GUILLERMO GONZALEZ Y LAS BANDAS MUSICALES EN EL DEPARTAMENTO DE CALDAS.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","17,388","La Merced","Caldas","9,500,000","CONFORMACIÓN DE GRUPO DE VIGÍAS DEL PATRIMONIO EN EL MUNICIPIO DE LA MERCED CALDAS","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","17,867","Victoria","Caldas","5,500,000","PROTECCIÓN, PROMOCIÓN Y DIFUSIÓN DEL PATRIMONIO CULTURAL EN EL MUNICIPIO DE VICTORIA CALDAS","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","86,569","Puerto Caicedo","Putumayo","20,473,580","APOYO PARA LA PROMOCION Y DIFUSION DEL XVIII ENCUENTRO CULTURAL ALCIDES JIMENEZ EN EL MUNICIPIO DE PUERTO CAICEDO, DEPARTAMENTO DEL PUTUMAYO","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","47,703","San Zenón","Magdalena","45,000,000","Escuela para la creación de grupo de vigías de patrimonio en el Municipio de San Zenón Magdalena","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","47,703","San Zenón","Magdalena","45,000,000","ESCUELA PARA LA CREACIÓN DE GRUPOS VIGÍAS DEL PATRIMONIO EN EL MUNICIPIO DE SAN ZENÓN MAGDALENA.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","86,757","San Miguel","Putumayo","20,473,580","RESCATE DEL AWAPIT LENGUA PROPIA DEL PUEBLO INKAL AWA","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","68,307","Girón","Santander","186,000,000",".DIFUSION Y APROPIACION DEL PATRIMONIO CULTURAL INMATERIAL DEL MUNICIPIO DE GIRON SANTANDER","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","68,773","Sucre","Santander","125,000,000","DIAGNOSTICO DE LA MANIFESTACION DE LOS CANTOS DE GUABINA.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","68,001","Bucaramanga","Santander","97,300,000","JORNADAS PEDAGOGICAS PARA FOMENTAR EN LA COMUNIDAD LA APROPIACION DE LA EDIFICACION DEL CENTRO CULTURAL DEL ORIENTE COLOMBIANO COMO PATRIMONIO DE LA NACION MI COLE  RETRO III.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","13,549","Pinillos","Bolívar","67,000,000","Preservación y divulgación de la técnica de tallado para la elaboración de canoas manifestación inmaterial del municipio de Pinillos","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","8,770","Suan","Atlántico","37,000,000","LABORATORIO DE COCINA TRADICIONAL EN EL MUNICIPIO DE SUAN: Saberes ancestrales, Sabores tradicionales","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","52,317","Guachucal","Nariño","10,000,000","Salvaguardia, divulgación y apropiación social de los danzantes ancestrales de Tulpud, como patrimonio de la memoria ancestral en el resguardo indígena Muellamues, pueblo de los Pasto, municipio de Guachucal","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","66,682","Santa Rosa de Cabal","Risaralda","35,000,000","SEGUNDO ENCUENTRO NACIONAL BOLIVARIANO Y ACTIVIDADES COMPLEMENTARIAS BOLIVARIANAS - BOLIVAR Y LA PAZ","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","52,001","Pasto","Nariño","70,325,000","Proyecto de participación ciudadana para la recuperación del recinto urbano patrimonial  El Colorado del Centro Histórico de San Juan de Pasto","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","23,815","Tuchín","Córdoba","83,000,000","“TRENZANDO CULTURA” FORMACIÓN EN HERRAMIENTAS PARA LA  PROTECCION, PROMOCION Y DIFUSION DEL PATRIMONIO CULTURAL DE TUCHIN,  PARA CONFORMAR GRUPOS DE VIGÍAS DEL PATRIMONIO”.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","94,001","Inírida","Guainía","26,212,190","PROGRAMA DE INVENTARIO, PROTECCIÓN, PROMOCIÓN Y DIFUSIÓN DEL ARTE RUPESTRE DEL RIO INIRIDA PATRIMONIO CULTURAL DEL MUNICIPIO DE INIRIDA, GUAINIA.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","73,483","Natagaima","Tolima","100,000,000","FESTIVAL DEPARTAMENTAL DE TEATRO Y TÍTERES 2015.  “UNIDOS POR LA GRANDEZA DE LAS ARTES ESCÉNICAS DEL TOLIMA”","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","66,045","Apía","Risaralda","25,000,000","Apropiación social del patrimonio cultural apiano en el marco del Paisaje Cultural Cafetero en la zona rural y urbana del Municipio de Apia, Risaralda","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","52,835","San Andrés de Tumaco","Nariño","56,968,000","Red comunitaria de formación en música tradicional -cueros y chonta- ""Empoderando a la comunidad en sus procesos culturales""","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","13,430","Magangué","Bolívar","162,534,888","Encuentro ciudadano con el patrimonio cultural inmaterial en Magangué (Bolívar)","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","27,361","Istmina","Chocó","114,780,000","X FESTIVAL NACIONAL DE CHIRIMÍA Y DANZAS FOLCLÓRICAS DEL CHOCÓ ANTERO AGUALIMPIA ""EL CAMINO HACIA LA PAZ"" MUNICIPIO DE ISTMINA DEPARTAMENTO DEL CHOCÓ","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","86,760","Santiago","Putumayo","20,473,580","Fortalecimiento de la fiesta tradicional más importante del pueblo inga, Kalusturrinda día del perdón, día de la reconciliación en Manoy (Santiago) Putumayo.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","52,885","Yacuanquer","Nariño","49,600,000","Escuela del Buen Vivir, para la Gestión del Patrimonio Cultural Inmaterial asociado al Qhapaq Ñan.","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","66,594","Quinchía","Risaralda","40,000,000","TERCER  III ENCUENTRO DEPARTAMENTAL  DE ARRIERIA  “A LOMO DE MULA SE ABRE CAMINO EL ARRIERO” DEL DEPARTAMENTO DE  RISARALDA","L2. Programas para la protección, promoción y difusión del patrimonio cultural (Campañas de prevención, sensibilización, educación y formación)","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","15,839","Tutazá","Boyacá","67,000,000","REGISTROS DE INVENTARIOS DEL PATRIMONIO CULTURAL INMATERIAL DEL MUNICIPIO DE TUTAZÁ","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","19,473","Morales","Cauca","71,340,000","ELABORACION DEL INVENTARIO DE PATRIMONIO CULTURAL DEL MUNICIPIO DE MORALES EN EL DEPARTAMENTO DEL CAUCA","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","15,531","Pauna","Boyacá","75,000,000","RECONOCIÉNDONOS DESDE LA LIBERTAD. INVENTARIO DEL PATRIMONIO CULTURAL INMATERIAL DE PAUNA, BOYACÁ","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","47,660","Sabanas de San Ángel","Magdalena","100,000,000","INVENTARIO Y REGISTRO DEL PATRIMONIO CULTURAL DEL MUNICIPIO SABANAS DE SAN ANGEL","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","47,570","Puebloviejo","Magdalena","81,144,000","INVENTARIO Y REGISTRO DEL PATRIMONIO CULTURAL DEL MUNICIPIO DE PUEBLO VIEJO-MAGDALENA","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","15,842","Úmbita","Boyacá","50,000,000","ELABORAR  EL INVENTARIO PARTICIPATIVO Y REGISTROS  DEL PATRIMONIO  CULTURAL  DEL MUNICIPIO DE UMBITA","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","47,745","Sitionuevo","Magdalena","80,000,000","Proyectopra la gestión  de procesos dirgido a identificar, valorar, promover y difundir las manifestaciones y bienes de patrimonio del municipio de Sitio Nuevo, con el fin de incorporarlas como patrimonio del departamento","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","13,667","San Martín de Loba","Bolívar","50,000,000","Inventario, registro y divulgación del patrimonio cultural del Municipio de San Martín de Loba, Departamento de Bolívar.","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","68,745","Simacota","Santander","50,000,000","DESARROLLAR EL INVENTARIO Y REGISTRO DEL PATRIMONIO CULTURAL DE SIMACOTA","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","68,121","Cabrera","Santander","55,000,000","DESARROLLO DEL INVENTARIO Y REGISTRO DEL PATRIMONIO CULTURAL DEL MUNICIPIO DE CABRERA SANTANDER","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","47,268","El Retén","Magdalena","55,000,000","INVENTARIO Y REGISTRO DEL PATRIMONIO CULTURAL DEL MUNICIPIO DE EL RETEN","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","47,189","Ciénaga","Magdalena","120,000,000","INVENTARIO Y REGISTRO DEL PATRIMONIO CULTURAL DEL MUNICIPIO DE CIENAGA-MAGDALENA","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","47,288","Fundación","Magdalena","70,000,000","INVENTARIO Y REGISTRO DEL PATRIMONIO CULTURAL DEL MUNICIPIO DE FUNDACION-MAGDALENA","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","54,520","Pamplonita","Norte de Santander","130,180,000","Diseño Participativo para la Investigación, identificación y categorizadón preliminar del Patrimonio Inmaterial en el Municipio de Pamplonita, a través, de registros de Memoria Colectiva e Histórica","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","41,551","Pitalito","Huila","79,000,000","INVENTARIO DEL PATRIMONIO CULTURAL INMATERIAL DEL MUNICIPIO DE PITALITO HUILA","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
"Impuesto Nacional al Consumo","15,317","Guacamayas","Boyacá","65,700,000","""RECONOCIENDO NUESTRO LEGADO, INVENTARIO PATRIMONIO CULTURAL INMATERIAL DE GUACAMAYAS""","L1. Inventarios y registros del patrimonio cultural inmaterial","Sin información","2025 Aug 26 12:00:00 AM"
